cpu_demand_mips,ram_demand_mb,size_mbits,cpu_cycles,static_priority,cpu_norm,ram_norm,size_norm,cpu_ram_ratio,compute_density,load_score,task_type,task_type_name
2672.49,274.6,3.7871,1124780973.24,1.0,0.836245,0.018161,0.595714,9.7324,297000000.0,0.509011,0,CPU_INTENSIVE
2747.78,515.75,3.8323,1138196188.71,0.0,0.873888,0.253665,0.61077,5.3277,297000000.0,0.625799,0,CPU_INTENSIVE
1792.33,949.88,4.1773,1240660744.53,0.0,0.396167,0.677621,0.72577,1.8869,297000000.0,0.508748,1,MEM_INTENSIVE
2516.84,1263.02,3.2578,967571697.62,0.0,0.758422,0.983417,0.419272,1.9927,297000000.0,0.84842,0,CPU_INTENSIVE
1024.94,1071.13,3.5607,1057524989.74,0.0,0.01247,0.796029,0.52023,0.9569,297000000.0,0.325893,1,MEM_INTENSIVE
1188.14,1167.01,3.185,945951450.88,0.0,0.094072,0.889656,0.395007,1.0181,297000000.0,0.412306,1,MEM_INTENSIVE
1298.75,1240.63,2.5353,752991609.78,1.0,0.149374,0.96155,0.178442,1.0468,297000000.0,0.474244,1,MEM_INTENSIVE
2717.97,1190.48,2.6364,783023340.1,0.0,0.858983,0.912583,0.212147,2.2831,297000000.0,0.880423,0,CPU_INTENSIVE
2466.99,1155.45,3.1372,931735951.28,0.0,0.733495,0.878366,0.379053,2.1351,297000000.0,0.791443,0,CPU_INTENSIVE
2483.43,1004.68,4.3489,1291617475.85,0.0,0.741716,0.731136,0.78296,2.4719,297000000.0,0.737484,0,CPU_INTENSIVE
1209.23,1181.67,4.5967,1365225132.54,0.0,0.104615,0.903973,0.865573,1.0233,297000000.0,0.424358,1,MEM_INTENSIVE
1199.72,465.3,4.2308,1256547925.31,1.0,0.099862,0.204397,0.7436,2.5784,297000000.0,0.141676,2,BALANCED
2958.45,642.2,4.1579,1234907467.52,0.0,0.979225,0.377145,0.719313,4.6068,297000000.0,0.738393,0,CPU_INTENSIVE
1789.26,582.79,3.8262,1136388345.85,0.0,0.39463,0.319132,0.608741,3.0702,297000000.0,0.364431,2,BALANCED
1818.28,872.22,4.8061,1427424800.28,0.0,0.40914,0.601775,0.935381,2.0847,297000000.0,0.486194,2,BALANCED
1393.48,642.26,3.1823,945149321.49,1.0,0.196742,0.377206,0.394107,2.1697,297000000.0,0.268928,2,BALANCED
1325.74,956.99,3.0184,896474679.0,0.0,0.162872,0.684562,0.339478,1.3853,297000000.0,0.371548,1,MEM_INTENSIVE
1487.19,357.3,4.2605,1265372565.63,0.0,0.243597,0.098925,0.753505,4.1623,297000000.0,0.185728,2,BALANCED
1556.23,462.94,2.5573,759517626.17,0.0,0.278113,0.202088,0.185766,3.3616,297000000.0,0.247703,2,BALANCED
1936.83,521.67,2.1355,634249247.24,0.0,0.468417,0.25944,0.045173,3.7128,297000000.0,0.384826,2,BALANCED
2918.66,924.18,3.4865,1035496341.96,1.0,0.959332,0.652519,0.495507,3.1581,297000000.0,0.836607,0,CPU_INTENSIVE
1504.87,557.85,4.2944,1275439965.37,0.0,0.252436,0.294774,0.764804,2.6976,297000000.0,0.269371,2,BALANCED
2803.28,1264.2,4.9471,1469288714.65,0.0,0.901642,0.984569,0.982367,2.2174,297000000.0,0.934813,0,CPU_INTENSIVE
1143.64,397.1,2.9134,865279675.09,0.0,0.071822,0.137794,0.304467,2.88,297000000.0,0.098211,2,BALANCED
1193.96,1122.1,3.8503,1143529755.56,0.0,0.096978,0.845797,0.616756,1.064,297000000.0,0.396506,1,MEM_INTENSIVE
1330.62,515.33,2.4809,736838014.26,0.0,0.165311,0.253255,0.160312,2.5821,297000000.0,0.200489,2,BALANCED
2168.46,1008.77,2.8881,857765280.85,0.0,0.584228,0.735129,0.296033,2.1496,297000000.0,0.644588,1,MEM_INTENSIVE
1809.71,1034.26,4.3171,1282166512.02,1.0,0.404855,0.760015,0.772353,1.7498,297000000.0,0.546919,1,MEM_INTENSIVE
2883.08,379.55,4.6884,1392444775.44,1.0,0.941539,0.120655,0.896122,7.596,297000000.0,0.613185,0,CPU_INTENSIVE
1529.08,1122.79,2.5385,753927436.46,0.0,0.26454,0.846479,0.179492,1.3619,297000000.0,0.497315,1,MEM_INTENSIVE
1899.72,507.15,4.1307,1226828474.39,0.0,0.449859,0.245259,0.710245,3.7459,297000000.0,0.368019,2,BALANCED
2749.15,603.47,3.5926,1066987701.31,1.0,0.874575,0.339322,0.53085,4.5556,297000000.0,0.660474,0,CPU_INTENSIVE
1489.59,421.12,4.8201,1431556938.63,0.0,0.244797,0.161254,0.940019,3.5372,297000000.0,0.21138,2,BALANCED
2554.72,786.09,3.4718,1031131652.72,0.0,0.777359,0.517662,0.490608,3.2499,297000000.0,0.67348,0,CPU_INTENSIVE
2073.14,700.99,2.3953,711393556.11,1.0,0.536568,0.434563,0.131755,2.9574,297000000.0,0.495766,2,BALANCED
2904.5,749.6,4.8596,1443306122.69,1.0,0.95225,0.482031,0.953206,3.8747,297000000.0,0.764162,0,CPU_INTENSIVE
2108.83,468.7,2.7596,819587484.06,1.0,0.554417,0.207717,0.253185,4.4993,297000000.0,0.415737,2,BALANCED
1237.91,1194.85,2.9646,880485895.41,0.0,0.118953,0.916848,0.321533,1.036,297000000.0,0.438111,1,MEM_INTENSIVE
1930.03,666.06,3.5957,1067910507.39,1.0,0.465014,0.400451,0.531886,2.8977,297000000.0,0.439189,2,BALANCED
2977.21,1093.95,4.2248,1254778637.76,0.0,0.988604,0.818308,0.741615,2.7215,297000000.0,0.920485,0,CPU_INTENSIVE
1305.75,1198.76,3.0242,898175877.04,1.0,0.152877,0.920666,0.341387,1.0893,297000000.0,0.459993,1,MEM_INTENSIVE
1684.81,1069.52,3.8681,1148833491.78,0.0,0.342404,0.794457,0.622709,1.5753,297000000.0,0.523225,1,MEM_INTENSIVE
2587.27,473.04,4.7713,1417090934.64,0.0,0.793635,0.211955,0.923783,5.4694,297000000.0,0.560963,0,CPU_INTENSIVE
2278.03,258.36,4.9801,1479091332.08,1.0,0.639014,0.002309,0.993368,8.8171,297000000.0,0.384332,2,BALANCED
1124.13,725.26,2.3871,708965780.95,1.0,0.062063,0.458262,0.12903,1.55,297000000.0,0.220543,2,BALANCED
2264.57,658.36,4.7656,1415370533.09,0.0,0.632283,0.392927,0.921852,3.4397,297000000.0,0.536541,2,BALANCED
2452.36,728.17,3.9799,1182016609.31,0.0,0.72618,0.461099,0.659951,3.3679,297000000.0,0.620148,0,CPU_INTENSIVE
1945.57,1228.86,3.0281,899357855.69,1.0,0.472784,0.950061,0.342714,1.5832,297000000.0,0.663695,1,MEM_INTENSIVE
2356.19,1122.31,2.1208,629866082.29,0.0,0.678094,0.846008,0.040254,2.0994,297000000.0,0.745259,0,CPU_INTENSIVE
2784.98,1023.61,4.9754,1477700675.4,0.0,0.892488,0.749619,0.991808,2.7207,297000000.0,0.83534,0,CPU_INTENSIVE
2319.99,565.74,4.8426,1438254219.3,0.0,0.659996,0.30248,0.947536,4.1008,297000000.0,0.51699,0,CPU_INTENSIVE
2477.02,668.82,3.6855,1094580666.69,0.0,0.738511,0.40314,0.561819,3.7036,297000000.0,0.604363,0,CPU_INTENSIVE
2017.87,1184.86,3.2579,967597180.24,0.0,0.508934,0.907086,0.419301,1.703,297000000.0,0.668195,1,MEM_INTENSIVE
1684.72,673.95,3.3202,986084646.44,1.0,0.342362,0.408157,0.44005,2.4998,297000000.0,0.36868,2,BALANCED
1183.45,939.51,3.9666,1178066304.86,0.0,0.091724,0.66749,0.655518,1.2596,297000000.0,0.32203,1,MEM_INTENSIVE
1039.53,590.38,2.5934,770248573.91,0.0,0.019766,0.326547,0.19781,1.7608,297000000.0,0.142479,2,BALANCED
2721.26,508.6,4.0035,1189053600.53,1.0,0.86063,0.24668,0.667849,5.3505,297000000.0,0.61505,0,CPU_INTENSIVE
1550.31,397.98,2.8506,846617003.04,0.0,0.275153,0.138654,0.283521,3.8954,297000000.0,0.220553,2,BALANCED
2820.65,463.38,3.6262,1076992420.14,0.0,0.910327,0.202522,0.542079,6.0871,297000000.0,0.627205,0,CPU_INTENSIVE
2905.84,880.7,2.7653,821300275.55,0.0,0.952922,0.61006,0.255107,3.2995,297000000.0,0.815778,0,CPU_INTENSIVE
1640.98,1255.56,3.199,950111436.43,0.0,0.320491,0.976128,0.399676,1.307,297000000.0,0.582746,1,MEM_INTENSIVE
1046.46,665.66,4.6253,1373720883.47,0.0,0.023228,0.400061,0.875108,1.572,297000000.0,0.173961,2,BALANCED
1887.89,1214.4,4.562,1354900079.15,0.0,0.443943,0.935937,0.853984,1.5546,297000000.0,0.640741,1,MEM_INTENSIVE
2089.1,757.58,3.8966,1157292427.6,0.0,0.544548,0.489824,0.632203,2.7576,297000000.0,0.522659,2,BALANCED
1488.41,1190.58,4.7716,1417172179.05,0.0,0.244205,0.912672,0.923874,1.2502,297000000.0,0.511592,1,MEM_INTENSIVE
2956.41,1018.87,4.294,1275318500.65,0.0,0.978204,0.744992,0.764667,2.9017,297000000.0,0.884919,0,CPU_INTENSIVE
1961.22,723.41,2.7207,808041612.05,0.0,0.480608,0.456452,0.240226,2.7111,297000000.0,0.470945,2,BALANCED
1578.64,520.0,3.7579,1116091584.32,0.0,0.28932,0.257808,0.585961,3.0359,297000000.0,0.276715,2,BALANCED
1437.71,1091.64,4.5817,1360767798.09,1.0,0.218857,0.816056,0.86057,1.317,297000000.0,0.457736,1,MEM_INTENSIVE
1015.01,600.2,4.3925,1304582154.59,0.0,0.007507,0.33613,0.797511,1.6911,297000000.0,0.138956,2,BALANCED
1276.66,1048.92,2.3471,697092413.07,0.0,0.138329,0.774336,0.115704,1.2171,297000000.0,0.392732,1,MEM_INTENSIVE
2997.22,453.21,2.4619,731181552.08,0.0,0.99861,0.192591,0.153964,6.6133,297000000.0,0.676202,0,CPU_INTENSIVE
2239.34,1211.29,4.9425,1467911640.67,1.0,0.619669,0.932901,0.980821,1.8487,297000000.0,0.744961,1,MEM_INTENSIVE
1276.0,1065.72,2.8119,835133247.67,0.0,0.137998,0.790738,0.270632,1.1973,297000000.0,0.399094,1,MEM_INTENSIVE
2326.91,370.53,4.4976,1335783592.87,1.0,0.663453,0.111845,0.832529,6.28,297000000.0,0.44281,0,CPU_INTENSIVE
1846.99,821.44,3.5023,1040182638.83,0.0,0.423495,0.552185,0.500766,2.2485,297000000.0,0.474971,2,BALANCED
2305.37,1271.85,4.9983,1484484921.12,0.0,0.652687,0.992042,0.999422,1.8126,297000000.0,0.788429,0,CPU_INTENSIVE
1190.4,1001.31,4.93,1464207693.69,0.0,0.095199,0.727843,0.976664,1.1888,297000000.0,0.348257,1,MEM_INTENSIVE
1922.42,690.97,2.1543,639814466.71,0.0,0.461209,0.424777,0.051419,2.7822,297000000.0,0.446636,2,BALANCED
1706.68,1062.36,4.4964,1335418987.08,0.0,0.353338,0.787464,0.83212,1.6065,297000000.0,0.526988,1,MEM_INTENSIVE
1833.33,585.26,4.2465,1261199314.68,0.0,0.416666,0.321546,0.748821,3.1325,297000000.0,0.378618,2,BALANCED
1982.51,1170.46,2.4317,722222648.21,0.0,0.491257,0.893031,0.143909,1.6938,297000000.0,0.651967,1,MEM_INTENSIVE
1192.19,413.21,3.6015,1069651451.83,1.0,0.096095,0.153526,0.53384,2.8852,297000000.0,0.119067,2,BALANCED
1105.61,256.53,3.3089,982758143.79,0.0,0.052807,0.000519,0.436317,4.3099,297000000.0,0.031892,2,BALANCED
1069.68,923.91,4.4694,1327406439.82,1.0,0.034838,0.652258,0.823127,1.1578,297000000.0,0.281806,1,MEM_INTENSIVE
1293.73,1137.46,4.4694,1327404027.47,0.0,0.146864,0.860801,0.823125,1.1374,297000000.0,0.432439,1,MEM_INTENSIVE
2638.4,350.98,3.1834,945483032.48,0.0,0.8192,0.092756,0.394482,7.5172,297000000.0,0.528622,0,CPU_INTENSIVE
1514.9,1026.38,3.5125,1043223136.51,0.0,0.257452,0.752329,0.504179,1.476,297000000.0,0.455403,1,MEM_INTENSIVE
1929.36,632.73,2.6576,789297591.88,1.0,0.46468,0.367904,0.219189,3.0492,297000000.0,0.42597,2,BALANCED
2502.98,377.76,2.2579,670610273.95,1.0,0.751491,0.11891,0.085982,6.6258,297000000.0,0.498459,0,CPU_INTENSIVE
1350.69,1098.86,3.1955,949069401.52,0.0,0.175347,0.823108,0.398507,1.2292,297000000.0,0.434451,1,MEM_INTENSIVE
1274.42,925.22,3.3462,993817990.92,0.0,0.137211,0.65354,0.44873,1.3774,297000000.0,0.343743,1,MEM_INTENSIVE
2750.17,1255.01,4.6186,1371717332.27,1.0,0.875084,0.975596,0.872859,2.1914,297000000.0,0.915289,0,CPU_INTENSIVE
1441.6,927.82,2.8673,851573471.24,0.0,0.220798,0.656074,0.289084,1.5537,297000000.0,0.394908,1,MEM_INTENSIVE
2132.84,820.13,4.4856,1332235310.03,0.0,0.566421,0.550909,0.828547,2.6006,297000000.0,0.560216,2,BALANCED
1053.16,306.65,3.8047,1129988581.14,0.0,0.026578,0.049459,0.601558,3.4344,297000000.0,0.03573,2,BALANCED
1520.37,684.7,4.2737,1269298093.99,0.0,0.260185,0.418656,0.75791,2.2205,297000000.0,0.323573,2,BALANCED
2122.45,650.62,2.8121,835190814.49,0.0,0.561223,0.385369,0.270697,3.2622,297000000.0,0.490882,2,BALANCED
1629.5,833.63,4.03,1196897272.82,1.0,0.31475,0.564095,0.676652,1.9547,297000000.0,0.414488,2,BALANCED
1002.13,473.37,4.6835,1391009744.47,0.0,0.001067,0.212277,0.894511,2.117,297000000.0,0.085551,2,BALANCED
1343.92,1167.63,3.4099,1012730742.8,0.0,0.17196,0.890264,0.469956,1.151,297000000.0,0.459282,1,MEM_INTENSIVE
2871.08,316.91,2.6455,785723842.69,0.0,0.935542,0.059487,0.215178,9.0595,297000000.0,0.58512,0,CPU_INTENSIVE
1390.97,951.84,2.6423,784756229.8,1.0,0.195487,0.679527,0.214092,1.4614,297000000.0,0.389103,1,MEM_INTENSIVE
1413.97,688.88,2.5284,750939224.56,1.0,0.206985,0.422734,0.176138,2.0526,297000000.0,0.293285,2,BALANCED
2720.56,584.09,3.0823,915435989.69,1.0,0.860282,0.320397,0.360759,4.6578,297000000.0,0.644328,0,CPU_INTENSIVE
1714.74,527.16,3.8315,1137942195.0,1.0,0.35737,0.264807,0.610485,3.2528,297000000.0,0.320345,2,BALANCED
2776.73,1207.98,2.2995,682949471.94,1.0,0.888365,0.929667,0.099831,2.2987,297000000.0,0.904886,0,CPU_INTENSIVE
1230.65,890.44,2.3659,702674347.11,0.0,0.115326,0.619569,0.121969,1.3821,297000000.0,0.317024,2,BALANCED
2508.54,1095.48,3.5782,1062719929.46,0.0,0.754272,0.819809,0.526061,2.2899,297000000.0,0.780486,0,CPU_INTENSIVE
1088.35,666.9,2.9718,882627572.02,0.0,0.044175,0.401265,0.323937,1.632,297000000.0,0.187011,2,BALANCED
2153.72,1081.54,2.511,745774003.55,0.0,0.576861,0.806191,0.170341,1.9913,297000000.0,0.668593,1,MEM_INTENSIVE
1997.28,761.52,4.9127,1459058293.13,0.0,0.49864,0.493672,0.970885,2.6228,297000000.0,0.496653,2,BALANCED
1795.05,854.79,2.3842,708094876.0,0.0,0.397525,0.584753,0.128053,2.1,297000000.0,0.472416,2,BALANCED
1386.42,361.76,4.5984,1365734844.24,0.0,0.193208,0.103283,0.866145,3.8324,297000000.0,0.157238,2,BALANCED
1717.35,674.48,3.2946,978483432.29,0.0,0.358673,0.408669,0.431519,2.5462,297000000.0,0.378671,2,BALANCED
2853.54,1211.17,3.1745,942819353.76,0.0,0.926769,0.93278,0.391492,2.356,297000000.0,0.929173,0,CPU_INTENSIVE
1902.09,837.56,3.3855,1005479759.1,0.0,0.451047,0.567934,0.461818,2.271,297000000.0,0.497802,2,BALANCED
2108.8,584.41,3.0372,902046147.93,0.0,0.554399,0.320716,0.345731,3.6084,297000000.0,0.460926,2,BALANCED
1189.28,426.05,4.1693,1238294397.71,0.0,0.09464,0.166063,0.723114,2.7914,297000000.0,0.123209,2,BALANCED
1429.08,832.18,4.2666,1267185732.34,1.0,0.214539,0.562672,0.75554,1.7173,297000000.0,0.353792,2,BALANCED
2653.58,1205.76,3.7922,1126278525.4,0.0,0.82679,0.927505,0.597395,2.2007,297000000.0,0.867076,0,CPU_INTENSIVE
1105.15,1224.21,3.1775,943703898.23,0.0,0.052576,0.94552,0.392485,0.9027,297000000.0,0.409754,1,MEM_INTENSIVE
2157.96,260.73,2.1156,628340921.4,0.0,0.578978,0.004619,0.038542,8.2766,297000000.0,0.349234,2,BALANCED
2125.34,283.17,4.2304,1256422825.45,0.0,0.562668,0.026532,0.74346,7.5055,297000000.0,0.348214,2,BALANCED
1992.83,732.94,2.0164,598876539.97,0.0,0.496417,0.465757,0.005473,2.719,297000000.0,0.484153,2,BALANCED
1661.43,1155.85,3.1192,926396983.51,0.0,0.330716,0.878764,0.373061,1.4374,297000000.0,0.549935,1,MEM_INTENSIVE
1540.68,420.44,4.3247,1284442941.91,0.0,0.270342,0.160588,0.774908,3.6644,297000000.0,0.22644,2,BALANCED
2072.98,1244.59,4.8907,1452549701.79,0.0,0.536488,0.965416,0.96358,1.6656,297000000.0,0.708059,1,MEM_INTENSIVE
1375.22,864.54,4.6344,1376429355.37,0.0,0.187609,0.594273,0.878147,1.5907,297000000.0,0.350275,2,BALANCED
1202.21,1086.43,3.4453,1023251324.26,0.0,0.101106,0.810963,0.481764,1.1066,297000000.0,0.385049,1,MEM_INTENSIVE
2964.29,877.78,3.2749,972656632.63,0.0,0.982144,0.607211,0.424979,3.377,297000000.0,0.832171,0,CPU_INTENSIVE
1835.24,377.24,4.3843,1302122747.55,0.0,0.417619,0.118399,0.794751,4.8649,297000000.0,0.297931,2,BALANCED
1568.79,567.09,4.623,1373031822.39,1.0,0.284397,0.303797,0.874334,2.7664,297000000.0,0.292157,2,BALANCED
2040.91,730.8,4.0704,1208902951.69,1.0,0.520457,0.463676,0.690127,2.7927,297000000.0,0.497745,2,BALANCED
2336.66,641.78,3.8561,1145274867.35,1.0,0.668331,0.376734,0.618715,3.6409,297000000.0,0.551692,0,CPU_INTENSIVE
1923.45,790.78,2.643,784964824.94,1.0,0.461727,0.522251,0.214326,2.4323,297000000.0,0.485937,2,BALANCED
1376.95,608.4,2.2904,680257843.03,0.0,0.188474,0.344141,0.09681,2.2632,297000000.0,0.250741,2,BALANCED
1809.99,1084.38,4.9233,1462205656.69,1.0,0.404994,0.80897,0.974417,1.6691,297000000.0,0.566584,1,MEM_INTENSIVE
2303.34,1148.32,3.9027,1159102880.66,0.0,0.651669,0.871409,0.634234,2.0058,297000000.0,0.739565,0,CPU_INTENSIVE
1862.15,292.76,3.6038,1070329269.4,0.0,0.431076,0.035899,0.534601,6.3607,297000000.0,0.273005,2,BALANCED
2917.42,297.37,4.1174,1222865130.23,0.0,0.958708,0.040399,0.705797,9.8108,297000000.0,0.591384,0,CPU_INTENSIVE
2805.98,302.2,4.8076,1427863824.89,0.0,0.902989,0.045115,0.935874,9.2852,297000000.0,0.559839,0,CPU_INTENSIVE
1235.01,317.26,4.5041,1337724528.92,1.0,0.117504,0.059824,0.834708,3.8927,297000000.0,0.094432,2,BALANCED
2069.8,1193.72,3.7023,1099596269.17,0.0,0.534898,0.915745,0.567448,1.7339,297000000.0,0.687237,1,MEM_INTENSIVE
1890.03,320.63,4.9063,1457158318.33,0.0,0.445016,0.063117,0.968752,5.8947,297000000.0,0.292257,2,BALANCED
1378.73,548.91,4.8931,1453256516.65,1.0,0.189363,0.286047,0.964373,2.5117,297000000.0,0.228037,2,BALANCED
2734.61,980.83,4.4901,1333547088.63,0.0,0.867303,0.707844,0.830019,2.788,297000000.0,0.803519,0,CPU_INTENSIVE
2684.31,1222.02,2.3808,707099313.8,0.0,0.842155,0.943382,0.126935,2.1966,297000000.0,0.882646,0,CPU_INTENSIVE
2091.35,812.54,4.6968,1394939124.5,0.0,0.545676,0.543496,0.898922,2.5738,297000000.0,0.544804,2,BALANCED
2409.68,750.53,3.3692,1000655837.39,0.0,0.704838,0.482938,0.456404,3.2106,297000000.0,0.616078,0,CPU_INTENSIVE
1723.2,656.9,2.2693,673970132.61,1.0,0.361599,0.391507,0.089753,2.6232,297000000.0,0.373562,2,BALANCED
2559.74,712.78,4.7921,1423239879.29,0.0,0.77987,0.446073,0.930684,3.5912,297000000.0,0.646351,0,CPU_INTENSIVE
1070.35,417.3,2.6175,777385435.57,0.0,0.035176,0.157523,0.20582,2.5649,297000000.0,0.084115,2,BALANCED
1437.41,784.13,4.8085,1428133646.09,0.0,0.218704,0.515756,0.936177,1.8331,297000000.0,0.337525,2,BALANCED
1472.72,306.3,2.4608,730859232.79,1.0,0.23636,0.049118,0.153602,4.8082,297000000.0,0.161463,2,BALANCED
1390.25,838.22,4.7373,1406991877.5,0.0,0.195124,0.56857,0.912449,1.6586,297000000.0,0.344502,2,BALANCED
2251.98,462.71,4.4018,1307320006.02,0.0,0.62599,0.201867,0.800584,4.8669,297000000.0,0.456341,2,BALANCED
2728.27,1227.62,3.0437,903979591.2,1.0,0.864137,0.948843,0.347901,2.2224,297000000.0,0.898019,0,CPU_INTENSIVE
1451.86,704.35,4.8371,1436613043.78,0.0,0.225929,0.437842,0.945694,2.0613,297000000.0,0.310694,2,BALANCED
2541.55,809.45,2.5484,756882614.45,0.0,0.770773,0.540477,0.182809,3.1399,297000000.0,0.678655,0,CPU_INTENSIVE
2306.38,945.0,3.3043,981370934.41,1.0,0.653192,0.672853,0.43476,2.4406,297000000.0,0.661056,0,CPU_INTENSIVE
2443.81,428.93,4.81,1428572695.45,1.0,0.721907,0.168873,0.93667,5.6975,297000000.0,0.500693,0,CPU_INTENSIVE
1214.62,765.59,3.5586,1056918691.92,0.0,0.107312,0.497648,0.51955,1.5865,297000000.0,0.263446,2,BALANCED
1873.33,1274.69,3.4588,1027276025.89,0.0,0.436667,0.994815,0.486281,1.4696,297000000.0,0.659926,1,MEM_INTENSIVE
1843.53,324.43,3.7789,1122324358.35,1.0,0.421766,0.066826,0.592957,5.6824,297000000.0,0.27979,2,BALANCED
2275.22,308.05,4.9442,1468415907.22,0.0,0.637609,0.050833,0.981387,7.3858,297000000.0,0.402899,2,BALANCED
2793.51,742.97,2.181,647754759.35,0.0,0.896755,0.475561,0.060331,3.7599,297000000.0,0.728278,0,CPU_INTENSIVE
2296.37,1056.52,3.2845,975499348.39,0.0,0.648184,0.781757,0.42817,2.1735,297000000.0,0.701613,1,MEM_INTENSIVE
2712.46,902.21,3.043,903777208.64,0.0,0.856229,0.631065,0.347674,3.0065,297000000.0,0.766164,0,CPU_INTENSIVE
2343.71,1239.64,3.1127,924482878.49,0.0,0.671854,0.960587,0.370912,1.8906,297000000.0,0.787347,0,CPU_INTENSIVE
2624.25,773.9,4.2097,1250286625.97,0.0,0.812123,0.505762,0.736573,3.3909,297000000.0,0.689579,0,CPU_INTENSIVE
1430.99,1019.09,2.3935,710859255.74,1.0,0.215495,0.745204,0.131155,1.4042,297000000.0,0.427379,1,MEM_INTENSIVE
2253.65,1021.2,4.6841,1391166907.2,1.0,0.626825,0.74727,0.894688,2.2069,297000000.0,0.675003,1,MEM_INTENSIVE
1221.45,1234.99,2.4633,731590971.43,1.0,0.110724,0.956047,0.154423,0.989,297000000.0,0.448853,1,MEM_INTENSIVE
1582.66,798.1,4.6485,1380597579.34,0.0,0.291329,0.529391,0.882826,1.983,297000000.0,0.386554,2,BALANCED
2416.32,435.38,3.073,912695224.69,0.0,0.708158,0.175181,0.357683,5.5498,297000000.0,0.494967,0,CPU_INTENSIVE
1294.85,535.99,2.925,868724884.72,1.0,0.147426,0.27343,0.308333,2.4158,297000000.0,0.197827,2,BALANCED
2100.48,977.95,2.2098,656309083.65,0.0,0.55024,0.705028,0.069932,2.1478,297000000.0,0.612155,1,MEM_INTENSIVE
2564.42,1021.94,4.4452,1320230128.73,0.0,0.782211,0.74799,0.815073,2.5094,297000000.0,0.768523,0,CPU_INTENSIVE
2641.11,502.53,3.0824,915482210.22,1.0,0.820557,0.240753,0.360811,5.2556,297000000.0,0.588635,0,CPU_INTENSIVE
1934.97,657.47,2.7228,808666060.73,0.0,0.467485,0.39206,0.240927,2.9431,297000000.0,0.437315,2,BALANCED
1627.69,535.35,2.3927,710623284.79,0.0,0.313847,0.272804,0.13089,3.0404,297000000.0,0.29743,2,BALANCED
1605.93,634.14,2.708,804273560.99,0.0,0.302965,0.369273,0.235997,2.5325,297000000.0,0.329488,2,BALANCED
2860.01,765.88,3.929,1166911595.2,0.0,0.930003,0.497932,0.642998,3.7343,297000000.0,0.757175,0,CPU_INTENSIVE
2997.66,884.24,4.6693,1386793504.69,0.0,0.99883,0.613516,0.889779,3.3901,297000000.0,0.844704,0,CPU_INTENSIVE
2582.9,727.99,2.2435,666308214.38,1.0,0.791451,0.460931,0.081154,3.548,297000000.0,0.659243,0,CPU_INTENSIVE
1954.4,762.18,3.2221,956959887.59,0.0,0.477201,0.494315,0.407362,2.5642,297000000.0,0.484046,2,BALANCED
2104.33,1112.69,2.326,690813479.01,1.0,0.552163,0.836613,0.108657,1.8912,297000000.0,0.665943,1,MEM_INTENSIVE
2586.01,1124.18,4.9845,1480388374.34,0.0,0.793005,0.847837,0.994824,2.3003,297000000.0,0.814938,0,CPU_INTENSIVE
2779.8,577.89,3.205,951880515.9,1.0,0.889899,0.314348,0.401662,4.8102,297000000.0,0.659679,0,CPU_INTENSIVE
2212.6,1217.34,3.0339,901075029.88,0.0,0.606299,0.938805,0.344641,1.8176,297000000.0,0.739302,1,MEM_INTENSIVE
1592.6,429.88,2.5856,767910307.07,1.0,0.2963,0.1698,0.195186,3.7048,297000000.0,0.2457,2,BALANCED
2898.59,668.55,4.5024,1337201714.77,0.0,0.949294,0.40288,0.834121,4.3356,297000000.0,0.730728,0,CPU_INTENSIVE
1383.84,435.67,4.436,1317481487.55,1.0,0.191921,0.175462,0.811988,3.1763,297000000.0,0.185338,2,BALANCED
2826.57,399.42,4.0331,1197838375.48,0.0,0.913285,0.140055,0.677709,7.0767,297000000.0,0.603993,0,CPU_INTENSIVE
1470.51,538.84,4.8936,1453386327.55,1.0,0.235256,0.276207,0.964519,2.7291,297000000.0,0.251637,2,BALANCED
1859.91,698.9,2.7591,819453962.19,0.0,0.429957,0.432516,0.253035,2.6612,297000000.0,0.43098,2,BALANCED
2543.7,643.4,4.5054,1338097079.85,1.0,0.771849,0.378318,0.835126,3.9535,297000000.0,0.614437,0,CPU_INTENSIVE
1008.61,840.88,4.9822,1479723295.26,1.0,0.004306,0.571167,0.994078,1.1995,297000000.0,0.23105,2,BALANCED
1416.0,787.37,4.4298,1315657196.17,1.0,0.207998,0.518915,0.809941,1.7984,297000000.0,0.332365,2,BALANCED
1790.47,1021.01,3.1146,925044998.69,1.0,0.395235,0.747076,0.371543,1.7536,297000000.0,0.535971,1,MEM_INTENSIVE
1390.99,675.89,3.4383,1021160613.65,0.0,0.195496,0.410049,0.479417,2.058,297000000.0,0.281317,2,BALANCED
2284.5,962.97,4.949,1469841569.84,0.0,0.642252,0.690402,0.982987,2.3723,297000000.0,0.661512,1,MEM_INTENSIVE
1806.71,1201.51,2.7376,813075148.02,0.0,0.403354,0.923347,0.245876,1.5037,297000000.0,0.611351,1,MEM_INTENSIVE
2509.15,356.13,3.4047,1011194182.47,1.0,0.754573,0.097788,0.468231,7.0455,297000000.0,0.491859,0,CPU_INTENSIVE
1370.75,730.96,2.8683,851881869.39,0.0,0.185375,0.463828,0.28943,1.8753,297000000.0,0.296756,2,BALANCED
2815.21,1077.99,2.7981,831033507.51,1.0,0.907605,0.802721,0.266031,2.6115,297000000.0,0.865651,0,CPU_INTENSIVE
